"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","inCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","institutionCode","eventTime","identifiedBy","http://unknown.org/captive","identificationID","identificationRemarks","reproductiveCondition","informationWithheld","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","http://unknown.org/recordID","associatedTaxa","locality","rights","startDayOfYear","http://unknown.org/recordEnteredBy","verbatimElevation","higherClassification","collectionID","county","language","otherCatalogNumbers","projectId","individualCount","elevationAccuracy","depth","depthAccuracy","institutionID","dynamicProperties","namePublishedInYear","fieldNumber","type","preparations","nameAccordingTo","acceptedNameUsage","verbatimCoordinateSystem","locationID","ownerInstitutionCode","datasetID","bibliographicCitation","georeferenceSources","parentNameUsage","continent","eventRemarks","nomenclaturalStatus","nomenclaturalCode","endDayOfYear","collectionKey","locationRemarks","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","networkKeys","identificationVerificationStatus","locationAccordingTo","georeferencedBy","organismID","previousIdentifications","identificationQualifier","accessRights","typeStatus","disposition","http://unknown.org/recordId","taxonConceptID","associatedSequences"
"153","Asclepias lemmonii A.Gray","NA","NA","","gbif","1321236270","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:46:39.999+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1938","8","2","-11475","2019-06-10T17:04:00.000+00:00","2022-02-23T19:46:39.999+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America",NA,"http://n2t.net/ark:/65665/3b264c89f-eab6-4828-9d39-a7f7fbb60768",NA,"02 Aug 1938","NMNH Extant Biology","US","1321236270",NA,"http://n2t.net/ark:/65665/3b264c89f-eab6-4828-9d39-a7f7fbb60768",NA,"US 1732938","T. H. Kearney & R. H. Peebles","US",NA,NA,NA,NA,NA,NA,NA,NA,"NA","be5b9c72-e499-42b8-a5dc-c27505cf232e","14080",NA,NA,NA,"Garden Canyon, Huachuca Mountains",NA,"214",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Cochise",NA,NA,NA,"1","NA","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"214","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, United States, Arizona, Cochise",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","Asclepias lemmonii A.Gray","-106.345507","28.863785","cdround,typstativ,osiic,inmano","gbif","1895431707","Asclepias lemmonii A.Gray","33948acc-bfac-4107-92c8-6464de387822","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-11-23T10:47:49.409+00:00","2022-01-29T16:28:11.175+00:00","197","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"10","Chihuahua","1935","8","18","-12555","2021-03-19T00:00:00.000+00:00","2022-01-29T16:28:11.175+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","TRUE","TRUE","WGS84","Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:CNS-UT:TEX:00192150:78225e9d31b5abc91fa2bea6de383cea",NA,NA,"Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV","TEX","1895431707",NA,"urn:catalog:CNS-UT:TEX:00192150:78225e9d31b5abc91fa2bea6de383cea","7ac415c5c05d8d7865f7a516ab96c0e4","00192150","H. LeSueur","CNS-UT","00:00:00","M. E. Fishbein",NA,"110455",NA,NA,NA,"NO DISPONIBLE","0",NA,NA,"NO DISPONIBLE",NA,NA,"Majalca",NA,"230",NA,NA,"Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","400",NA,"es",NA,"SNIB-AE013-AE013507F-EjemplaresImagenes","1","0","0","0","147","Distrito de Riego: ND Sitio de la etiqueta: Latitud: 99° 99' 99'' Longitud: -999° 99' 99''","1883","165","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii",NA,"2984","Department of Integrative Biology, College of Natural Sciences, University of Texas, Austin","78225e9d31b5abc91fa2bea6de383cea","Panero J. L. 2003. Catálogo electrónico de especímenes depositados en el Herbario de la Universidad de Texas en Austin, Fase IV. LL Herbarium. The University of Texas. Bases de datos SNIB-CONABIO, proyectos AE013, V057, V007 y Q047. México, D. F.",NA,"Asclepias",NA,NA,NA,NA,"230",NA,NA,NA,"2014-11-04","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas.  Manual de Procedimientos. México. 177 págs","Verificado por el custodio de los datos","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Asclepias lemmonii A.Gray","NA","NA","","gbif","2235807443","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:46:23.460+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Sonora","1935","8","6","-12567","2019-03-08T13:24:00.000+00:00","2022-02-23T19:46:23.460+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","MX","Mexico",NA,"http://n2t.net/ark:/65665/32966354d-b00c-475c-80e9-5eac37527554",NA,NA,"NMNH Extant Biology","US","2235807443",NA,"http://n2t.net/ark:/65665/32966354d-b00c-475c-80e9-5eac37527554",NA,"US 2420724","F. W. Pennell","US",NA,NA,NA,NA,NA,NA,NA,NA,"1150","be5b9c72-e499-42b8-a5dc-c27505cf232e","19670",NA,NA,NA,"New to Mexico. Curahui, base of Cerro Saguarivo, east of San Bernardo, Sonora.",NA,"218",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,"1","50","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"220","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, Mexico, Sonora",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Asclepias lemmonii A.Gray","NA","NA","colmafu,inmafu","gbif","2807264372","Asclepias lemmonii A.Gray","cd096ec0-a8a0-4c65-92cc-48b00fb934ce","3c6ad080-bdbe-11da-ac59-b8a03c50a862","db7e3f20-3966-4c50-b747-4dfc7b3d3874","US","DWC_ARCHIVE","2022-01-03T20:58:51.357+00:00","2022-01-29T22:03:03.583+00:00","91","3c6ad080-bdbe-11da-ac59-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE","1996-05-01T00:00:00","NA","Chihuahua","1935","8","18","-12555",NA,"2022-01-29T22:03:03.583+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","TRUE","TRUE",NA,"Magnoliopsida","MX","Mexico",NA,"578bcedc-cb53-4242-992c-dcca6786c78b",NA,NA,NA,"TEX","2807264372",NA,"578bcedc-cb53-4242-992c-dcca6786c78b",NA,"00192150","Harde LeSueur","TEX",NA,"Fishbein, Mark",NA,NA,NA,NA,NA,NA,"NA","48596da8-121e-439a-97c4-8524037cd64b",NA,NA,NA,NA,"Majalca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"165",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","ND",NA,NA,NA,"99ff9468-daf5-4e5d-af5b-1377088c2fdb",NA,"Mexico, Chihuahua",NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654793","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:48:47.027+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1934","10","7","-12870",NA,"2022-01-30T12:48:47.027+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-1095-181",NA,NA,"NatureServe Network Species Occurrence Data","AZ-NHP","1274654793",NA,"6-1095-181",NA,"6-1095-181",NA,"NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1731.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pima",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Asclepias lemmonii A.Gray","NA","NA","","gbif","1274654869","Asclepias lemmonii A.Gray","7fd12114-9010-4c13-8f46-990fe04ca882","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","fb3dafd2-6b38-4b1d-956e-26e587af54ed","US","DWC_ARCHIVE","2021-11-26T09:54:50.665+00:00","2022-01-30T12:48:46.868+00:00","127","aa40a1e0-818b-11d9-b6d0-b8a03c50a862","OCCURRENCE","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1934","10","7","-12870",NA,"2022-01-30T12:48:46.868+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America","NatureServe","6-1095-183",NA,NA,"NatureServe Network Species Occurrence Data","AZ-NHP","1274654869",NA,"6-1095-183",NA,"6-1095-183",NA,"NTSRV",NA,NA,NA,NA,NA,NA,NA,NA,"1731.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,"NA","NA","NA","NA",NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA","http://www.natureserve.org/explorer/servlet/NatureServe?searchSpeciesUid=ELEMENT_GLOBAL.2.131047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","Asclepias lemmonii A.Gray","NA","NA","","gbif","1322508598","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:46:44.061+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1934","10","7","-12870","2019-06-10T17:04:00.000+00:00","2022-02-23T19:46:44.061+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America",NA,"http://n2t.net/ark:/65665/3eab8da3c-e5cb-44f4-afbd-7d674e1f9004",NA,"07 Oct 1934","NMNH Extant Biology","US","1322508598",NA,"http://n2t.net/ark:/65665/3eab8da3c-e5cb-44f4-afbd-7d674e1f9004",NA,"US 1624611","T. H. Kearney & R. H. Peebles","US",NA,NA,NA,NA,NA,NA,NA,NA,"NA","be5b9c72-e499-42b8-a5dc-c27505cf232e","10579",NA,NA,NA,"Santa Rita Mountains",NA,"280",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Pima",NA,NA,NA,"1","NA","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"280","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, United States, Arizona, Pima",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Asclepias lemmonii A.Gray","NA","NA","","gbif","1321201088","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:46:39.074+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1931","9","18","-13985","2019-06-10T17:04:00.000+00:00","2022-02-23T19:46:39.074+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America",NA,"http://n2t.net/ark:/65665/3b0d6ed15-2b45-406a-8de2-058525856214",NA,"18 Sep 1931","NMNH Extant Biology","US","1321201088",NA,"http://n2t.net/ark:/65665/3b0d6ed15-2b45-406a-8de2-058525856214",NA,"US 1569863","M. F. Gilman","US",NA,NA,NA,NA,NA,NA,NA,NA,"NA","be5b9c72-e499-42b8-a5dc-c27505cf232e","193",NA,NA,NA,"Fresnal Canyon; Baboquivari Mountains",NA,"261",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Coconino",NA,NA,NA,"1","NA","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"261","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, United States, Arizona, Coconino",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","Asclepias lemmonii A.Gray","NA","NA","","gbif","1318850679","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:47:07.279+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Arizona","1928","9","3","-15095","2019-06-10T17:04:00.000+00:00","2022-02-23T19:47:07.279+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","US","United States of America",NA,"http://n2t.net/ark:/65665/348e44848-5f3f-462f-8077-f975e4b0b3c0",NA,"03 Sep 1928","NMNH Extant Biology","US","1318850679",NA,"http://n2t.net/ark:/65665/348e44848-5f3f-462f-8077-f975e4b0b3c0",NA,"US 1435182","G. J. Harrison & T. H. Kearney","US",NA,NA,NA,NA,NA,NA,NA,NA,"NA","be5b9c72-e499-42b8-a5dc-c27505cf232e","5802",NA,NA,NA,"Near the Huachuca Mountains",NA,"247",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","Cochise",NA,NA,NA,"1","NA","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"247","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, United States, Arizona, Cochise",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","Asclepias lemmonii A.Gray","-102.799722","20.333056","cdround,gass84,osiic,ambcol,inmafu","gbif","1257994450","Asclepias lemmonii A.Gray","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2021-11-21T19:30:21.621+00:00","2022-01-29T19:48:42.116+00:00","192","90fd6680-349f-11d8-aa2d-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Jalisco","1905","NA","NA","-23741",NA,"2022-01-29T19:48:42.116+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE","WGS84","Magnoliopsida","MX","Mexico","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100652298",NA,NA,"Tropicos","MO","1257994450",NA,"urn:catalog:MO:Tropicos:100652298","2601036","100652298","John G. Lemmon|Sarah Plummer Lemmon","MO",NA,NA,NA,NA,NA,NA,NA,NA,"1525","1be3aa67-8f90-4309-92f4-bd55426a8c09","Lemmon s.n. 1905",NA,NA,NA,"Lake Chapala.",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,"1","NA","NA","NA",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,"MOBOT",NA,"http://www.tropicos.org/Specimen/100652298",NA,NA,"NORTH_AMERICA",NA,"No opinion","ICNafp",NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"HOLOTYPE",NA,NA,NA,NA
"163","Asclepias lemmonii A.Gray","NA","NA","","gbif","2236029697","Asclepias lemmonii A.Gray","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2022-02-23T18:14:11.215+00:00","2022-02-23T19:46:41.385+00:00","243","bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Sonora","1893","8","11","-27901","2019-03-08T14:42:00.000+00:00","2022-02-23T19:46:41.385+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","MX","Mexico",NA,"http://n2t.net/ark:/65665/3a4ca7412-1570-404d-8873-f00ada53891f",NA,NA,"NMNH Extant Biology","US","2236029697",NA,"http://n2t.net/ark:/65665/3a4ca7412-1570-404d-8873-f00ada53891f",NA,"US 232511","E. A. Mearns","US",NA,NA,NA,NA,NA,NA,NA,NA,"2316","be5b9c72-e499-42b8-a5dc-c27505cf232e","1754",NA,NA,NA,"NE. slope of the Mtn San José Mts, Sonora, near the U.S. border.",NA,"223",NA,NA,"Plantae, Dicotyledonae, Gentianales, Asclepiadaceae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,"1","NA","NA","NA","urn:lsid:biocol.org:col:15463",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NORTH_AMERICA",NA,NA,NA,"223","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"North America, Mexico, Sonora",NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Asclepias lemmonii A.Gray","NA","NA","typstativ,osiic,diffown","gbif","3307634272","Asclepias lemmonii A.Gray","8016518a-f762-11e1-a439-00145eb45e9a","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-07-16T22:12:21.795+00:00","2022-01-29T19:48:09.244+00:00","190","ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","3170287","6","7707728","220","412","6701","3170229","3170287","3170287","Asclepias lemmonii A.Gray","Plantae","Tracheophyta","Gentianales","Apocynaceae","Asclepias","Asclepias lemmonii","Asclepias","lemmonii","SPECIES","ACCEPTED","NE",NA,"NA","Chihuahua","1886","9","5","-30433","2021-03-22T00:00:00.000+00:00","2022-01-29T19:48:09.244+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","FALSE",NA,"Magnoliopsida","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:IBUNAM:MEXU:155369:3a0cc287c76b2471477ab4c55f2d3e5e",NA,NA,"Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","MEXU","3307634272",NA,"urn:catalog:IBUNAM:MEXU:155369:3a0cc287c76b2471477ab4c55f2d3e5e","dcc58684571ac15018d4efb0ee443870","155369","C. G. Pringle","IBUNAM",NA,"Verónica Juárez Jaimes",NA,"1133019",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"Mapula Mts.",NA,"247",NA,NA,"Plantae; Tracheophyta; Equisetopsida; Gentianales; Apocynaceae; Asclepias","5250",NA,"es",NA,"SNIB-KE002-KE0022006F_MEXU_PV_2020.08.06-plantas vasculares","1","NA","NA","NA","20",NA,"1883","1147","Event","Herborizado","Juárez-Jaimes, Alvarado-Cárdenas & Villaseñor, 2007","Asclepias lemmonii",NA,"490536","Instituto de Biología, Universidad Nacional Autónoma de México","3a0cc287c76b2471477ab4c55f2d3e5e","Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México",NA,"Asclepias",NA,NA,"taxonomicStatus: Aceptado",NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
